ListName,Id,display_name,Name,label::nepali,media::image::english,media::video::english,media::audio::english,media::image::nepali,media::video::nepali,media::audio::nepali,dist1,q101,q101_b,q101_c,q101_a,q102,q102a
q301c5b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c5b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c5b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c5b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c5b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c5b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c5b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c5b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c6,1,,Yes,?,,,,,,,,,,,,,
q301c6,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c6b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c6b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c6b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c6b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c7,1,,Yes,?,,,,,,,,,,,,,
q301c7,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c7b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c7b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c7b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c7b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c8,1,,Yes,?,,,,,,,,,,,,,
q301c8,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c8b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c8b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c8b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c8b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c9,1,,Yes,?,,,,,,,,,,,,,
q301c9,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c9b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c9b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c9b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c9b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c10,1,,Yes,?,,,,,,,,,,,,,
q301c10,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c10b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c10b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c10b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c10b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c11,1,,Yes,?,,,,,,,,,,,,,
q301c11,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c11b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c11b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c11b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c11b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c12,1,,Yes,?,,,,,,,,,,,,,
q301c12,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c12b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c12b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c12b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c12b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c13,1,,Yes,?,,,,,,,,,,,,,
q301c13,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c13b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c13b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c13b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c13b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c14,1,,Yes,?,,,,,,,,,,,,,
q301c14,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c14b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c14b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c14b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c14b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c15,1,,Yes,?,,,,,,,,,,,,,
q301c15,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c15b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c15b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c15b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c15b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c16,1,,Yes,?,,,,,,,,,,,,,
q301c16,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c16b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c16b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c16b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c16b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c17,1,,Yes,?,,,,,,,,,,,,,
q301c17,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c17b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c17b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c17b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c17b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c18,1,,Yes,?,,,,,,,,,,,,,
q301c18,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c18b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c18b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c18b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c18b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c19,1,,Yes,?,,,,,,,,,,,,,
q301c19,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c19b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c19b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c19b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c19b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c20,1,,Yes,?,,,,,,,,,,,,,
q301c20,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c20b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c20b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c20b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c20b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c21,1,,Yes,?,,,,,,,,,,,,,
q301c21,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c21b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c21b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c21b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c21b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c22,1,,Yes,?,,,,,,,,,,,,,
q301c22,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c22b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c22b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c22b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c22b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c23,1,,Yes,?,,,,,,,,,,,,,
q301c23,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c23b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c23b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c23b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c23b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c24,1,,Yes,?,,,,,,,,,,,,,
q301c24,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c24b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c24b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c24b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c24b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c25,1,,Yes,?,,,,,,,,,,,,,
q301c25,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c25b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c25b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c25b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c25b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c26,1,,Yes,?,,,,,,,,,,,,,
q301c26,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c26b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c26b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c26b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c26b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c27,1,,Yes,?,,,,,,,,,,,,,
q301c27,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c27b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c27b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c27b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c27b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c28,1,,Yes,?,,,,,,,,,,,,,
q301c28,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q301c28b,1,,1 day in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,2,,2 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,3,,3 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,4,,4 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,5,,5 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,6,,6 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,7,,7 days in a week,??????? ? ???,,,,,,,,,,,,,
q301c28b,8,,Once in every 15 days.,?? ??? ?? ?? ????,,,,,,,,,,,,,
q301c28b,9,,Once in every month.,???? ??????? ?? ????,,,,,,,,,,,,,
q301c28b,10,,Once in every two months.,??? ??????? ?? ????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401b,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401b,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401c,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401c,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401d,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401d,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401e,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401e,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401f,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401f,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401g,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401g,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401h,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401h,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401i,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401i,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401j,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401j,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401k,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401k,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401l,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401l,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401m,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401m,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401n,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401n,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401o,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401o,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401p,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401p,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401q,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401q,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401r,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401r,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401s,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401s,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401t,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401t,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401u,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401u,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401v,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401v,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401w,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401w,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401x,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401x,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401y,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401y,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q401z,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q401z,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q402a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q402a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q403a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q403a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
